S,g
10266.0431629186,0.021
10275.4771440506,0.022
10286.293797877,0.023
10295.7277790091,0.024
10306.0234091501,0.024
10316.319039291,0.025
10326.1678970928,0.025
10335.6018782249,0.026
10345.8975083659,0.027
10355.7463661677,0.028
10365.5952239695,0.028
10375.8908541105,0.028
10386.7075079369,0.027
10396.1414890689,0.026
10406.4371192099,0.024
10415.871100342,0.022
10426.6877541683,0.019
10436.6877541683,0.017
10445.9072986256,0.015
10455.9072986256,0.014
10466.5374444384,0.012
10476.436939375,0.011
10487.0670851877,0.01
10496.286629645,0.009
10506.1861245816,0.008
10516.8162703944,0.007
10526.2502515264,0.007
10537.0669053528,0.007
10546.5008864849,0.008
10556.7965166259,0.01
10566.2304977579,0.011
10576.5261278989,0.013
10586.3749857007,0.014
10597.145315315,0.015
10606.9941731168,0.016
10616.4810060973,0.016
10626.9213126062,0.016
10637.1193516334,0.015
10646.6061846139,0.013
10656.8042236411,0.011
10666.8540992622,0.009
10677.0521382894,0.007
10687.1020139105,0.005
10697.1518895316,0.003
10707.1518895316,0.002
10717.2017651527,0.001
10727.2017651527,0
10737.2017651527,0
10747.2516407738,0
10757.301516395,0.001
10767.301516395,0.002
10777.301516395,0.003
10787.3513920161,0.004
10797.3513920161,0.005
10807.3513920161,0.005
10817.4012676372,0.006
10827.4012676372,0.006
10837.4511432583,0.006
10847.5010188794,0.005
10857.5508945006,0.005
10867.6007701217,0.004
10878.0410766306,0.003
10887.5279096111,0.003
10897.3767674129,0.002
10907.6723975539,0.002
10917.9680276949,0.002
10927.9680276949,0.003
10937.8675226315,0.004
10947.8675226315,0.006
10957.8675226315,0.008
10967.3015037635,0.01
10977.5971339045,0.012
10987.8927640455,0.015
10998.3330705544,0.017
11007.5526150117,0.019
11017.9929215206,0.021
11027.9929215206,0.023
11037.9929215206,0.026
11048.0427971417,0.029
11058.0427971417,0.033
11068.2408361689,0.037
11078.4388751961,0.041
11088.6369142233,0.046
11097.8564586806,0.049
11108.0544977078,0.053
11118.252536735,0.055
11128.4505757621,0.057
11137.6701202194,0.059
11147.8681592466,0.061
11158.0661982738,0.063
11168.1160738949,0.065
11178.1659495161,0.067
11188.2158251372,0.068
11198.2158251372,0.07
11208.4138641644,0.071
11218.6119031915,0.072
11228.4607609933,0.073
11238.3096187951,0.074
11248.1584765969,0.075
11258.1584765969,0.075
11268.1584765969,0.075
11278.7886224097,0.074
11288.008166867,0.072
11298.8248206934,0.07
11308.2588018254,0.068
11318.5544319664,0.067
11328.4032897682,0.067
11338.8435962771,0.067
11348.0631407344,0.068
11358.2611797616,0.068
11368.3110553827,0.069
11378.3609310038,0.07
11388.3609310038,0.07
11398.4108066249,0.071
11408.4108066249,0.071
11418.4108066249,0.071
11428.4108066249,0.071
11438.4108066249,0.071
11448.4108066249,0.071
11458.4606822461,0.07
11468.5105578672,0.07
11478.7085968944,0.069
11489.1489034033,0.069
11498.6357363838,0.068
11509.4060659981,0.068
11519.2549237998,0.068
11529.1037816016,0.067
11539.1037816016,0.067
11549.3994117426,0.067
11559.3994117426,0.067
11569.2989066792,0.067
