X,Y,Z
469716.445,4439539.425,815.78
469715.719,4439539.993,815.794
469714.991,4439540.573,815.829
469714.263,4439541.159,815.852
469713.533,4439541.745,815.871
469712.798,4439542.337,815.887
469712.071,4439542.936,815.898
469711.344,4439543.528,815.909
469710.619,4439544.116,815.915
469709.898,4439544.712,815.922
469709.173,4439545.313,815.931
469708.445,4439545.916,815.945
469707.715,4439546.52,815.943
469706.978,4439547.137,815.953
469706.25,4439547.752,815.955
469705.522,4439548.363,815.947
469704.801,4439548.986,815.953
469704.081,4439549.611,815.955
469703.352,4439550.24,815.959
469702.621,4439550.874,815.959
469701.896,4439551.521,815.957
469701.176,4439552.162,815.945
469700.454,4439552.807,815.944
469699.733,4439553.461,815.935
469699.011,4439554.118,815.928
469698.295,4439554.776,815.931
469697.576,4439555.436,815.924
469696.859,4439556.102,815.916
469696.141,4439556.777,815.917
469695.43,4439557.446,815.906
469694.716,4439558.118,815.904
469694.006,4439558.791,815.906
469693.297,4439559.469,815.9
469692.585,4439560.151,815.909
469691.875,4439560.833,815.913
469691.17,4439561.522,815.91
469690.47,4439562.216,815.92
469689.765,4439562.912,815.914
469689.07,4439563.607,815.912
469688.374,4439564.299,815.91
469687.672,4439564.992,815.894
469686.969,4439565.689,815.905
469686.269,4439566.384,815.893
469685.57,4439567.082,815.892
469684.881,4439567.786,815.879
469684.197,4439568.489,815.882
469683.502,4439569.199,815.873
469682.813,4439569.905,815.868
469682.129,4439570.614,815.856
469681.444,4439571.316,815.845
469680.756,4439572.018,815.84
469680.075,4439572.726,815.83
469679.393,4439573.424,815.817
469678.715,4439574.126,815.801
469678.04,4439574.827,815.791
469677.368,4439575.521,815.783
469676.701,4439576.224,815.783
469676.029,4439576.928,815.783
469675.36,4439577.63,815.774
469674.694,4439578.333,815.765
469674.03,4439579.027,815.753
469673.368,4439579.724,815.747
469672.706,4439580.417,815.742
469672.047,4439581.101,815.74
469671.398,4439581.795,815.744
469670.755,4439582.481,815.736
469670.103,4439583.172,815.739
469669.447,4439583.864,815.737
469668.802,4439584.557,815.72
469668.166,4439585.24,815.717
469667.527,4439585.921,815.705
469666.892,4439586.608,815.699
469666.258,4439587.296,815.69
469665.629,4439587.98,815.689
469665.002,4439588.653,815.675
469664.381,4439589.329,815.669
469663.76,4439590.005,815.671
469663.132,4439590.673,815.661
469662.511,4439591.344,815.675
469661.897,4439592.015,815.667
469661.284,4439592.68,815.66
469660.668,4439593.342,815.663
469660.057,4439594.009,815.666
469659.442,4439594.669,815.658
469658.834,4439595.336,815.653
469658.224,4439595.991,815.648
469657.612,4439596.641,815.641
469657.009,4439597.288,815.652
469656.409,4439597.931,815.649
469655.794,4439598.575,815.654
469655.184,4439599.225,815.66
469654.576,4439599.873,815.649
469653.971,4439600.522,815.649
469653.367,4439601.165,815.643
469652.77,4439601.814,815.64
469652.169,4439602.457,815.635
469651.562,4439603.106,815.651
469650.967,4439603.748,815.644
469650.363,4439604.395,815.639
469649.747,4439605.054,815.641
469649.143,4439605.71,815.628
469648.55,4439606.352,815.621
469647.951,4439606.998,815.616
469647.355,4439607.65,815.618
469646.742,4439608.304,815.619
469646.138,4439608.958,815.619
469645.536,4439609.614,815.614
469644.932,4439610.262,815.606
469644.321,4439610.921,815.607
469643.715,4439611.578,815.609
469643.109,4439612.23,815.603
469642.509,4439612.875,815.59
469641.905,4439613.524,815.585
469641.298,4439614.182,815.587
469640.684,4439614.839,815.592
469640.073,4439615.492,815.599
469639.471,4439616.154,815.588
469638.862,4439616.807,815.587
469638.257,4439617.468,815.59
469637.652,4439618.123,815.593
469637.048,4439618.779,815.589
469636.446,4439619.437,815.585
469635.838,4439620.097,815.593
469635.225,4439620.75,815.594
469634.614,4439621.407,815.601
469634.004,4439622.063,815.609
469633.392,4439622.713,815.609
469632.783,4439623.378,815.618
469632.174,4439624.037,815.61
469631.559,4439624.693,815.613
469630.951,4439625.36,815.612
469630.344,4439626.016,815.611
469629.732,4439626.671,815.613
469629.128,4439627.326,815.624
469628.529,4439627.994,815.619
469627.913,4439628.651,815.622
469627.296,4439629.311,815.637
469626.691,4439629.97,815.63
469626.082,4439630.614,815.626
469625.461,4439631.262,815.644
469624.849,4439631.911,815.646
469624.237,4439632.565,815.646
469623.622,4439633.217,815.65
469623.014,4439633.874,815.645
469622.408,4439634.524,815.648
469621.798,4439635.173,815.652
469621.193,4439635.822,815.652
469620.586,4439636.469,815.647
469619.974,4439637.115,815.651
469619.362,4439637.765,815.651
469618.762,4439638.411,815.654
469618.163,4439639.052,815.656
469617.562,4439639.702,815.655
469616.956,4439640.371,815.656
469616.344,4439641.027,815.649
469615.732,4439641.682,815.644
469615.122,4439642.327,815.641
469614.515,4439642.972,815.625
469613.9,4439643.62,815.613
469613.285,4439644.277,815.617
469612.671,4439644.94,815.599
469612.057,4439645.59,815.603
469611.45,4439646.25,815.595
469610.838,4439646.905,815.585
469610.218,4439647.567,815.575
469609.603,4439648.223,815.581
469608.993,4439648.879,815.573
469608.375,4439649.538,815.567
469607.752,4439650.196,815.558
469607.137,4439650.866,815.554
469606.518,4439651.53,815.553
469605.895,4439652.193,815.538
469605.278,4439652.855,815.54
469604.659,4439653.521,815.531
469604.037,4439654.187,815.536
469603.419,4439654.852,815.521
469602.794,4439655.522,815.525
469602.17,4439656.193,815.522
469601.544,4439656.86,815.516
469600.921,4439657.532,815.506
469600.295,4439658.198,815.505
469599.675,4439658.867,815.492
469599.055,4439659.535,815.499
469598.436,4439660.203,815.477
469597.808,4439660.876,815.479
469597.176,4439661.552,815.48
469596.542,4439662.222,815.475
469595.916,4439662.886,815.476
469595.294,4439663.555,815.461
469594.666,4439664.222,815.462
469594.035,4439664.894,815.463
469593.409,4439665.566,815.459
469592.786,4439666.241,815.452
469592.155,4439666.907,815.464
469591.525,4439667.58,815.464
469590.897,4439668.263,815.458
469590.262,4439668.932,815.456
469589.629,4439669.607,815.451
469589.004,4439670.283,815.44
469588.377,4439670.946,815.432
469587.745,4439671.617,815.428
469587.115,4439672.29,815.433
469586.483,4439672.962,815.43
469585.849,4439673.637,815.426
469585.219,4439674.313,815.423
469584.587,4439674.991,815.419
469583.955,4439675.664,815.429
469583.324,4439676.334,815.42
469582.697,4439677.01,815.419
469582.064,4439677.679,815.421
469581.432,4439678.353,815.426
469580.806,4439679.032,815.427
469580.177,4439679.705,815.426
469579.549,4439680.377,815.436
469578.916,4439681.061,815.432
469578.28,4439681.743,815.426
469577.652,4439682.419,815.431
469577.024,4439683.093,815.423
469576.39,4439683.764,815.416
469575.755,4439684.438,815.422
469575.119,4439685.114,815.411
469574.482,4439685.78,815.413
469573.847,4439686.46,815.414
469573.216,4439687.127,815.411
469572.581,4439687.806,815.406
469571.949,4439688.483,815.399
469571.315,4439689.15,815.401
469570.678,4439689.827,815.403
469570.039,4439690.501,815.387
469569.399,4439691.175,815.397
469568.751,4439691.842,815.391
469568.107,4439692.515,815.377
469567.461,4439693.193,815.366
469566.813,4439693.867,815.352
469566.166,4439694.535,815.324
469565.524,4439695.2,815.311
469564.887,4439695.865,815.327
469564.245,4439696.53,815.316
469563.595,4439697.205,815.311
469562.943,4439697.882,815.297
469562.295,4439698.566,815.283
469561.647,4439699.241,815.273
469561.01,4439699.913,815.264
469560.37,4439700.592,815.242
469559.73,4439701.268,815.224
469559.095,4439701.946,815.223
469558.458,4439702.622,815.196
469557.826,4439703.302,815.185
469557.201,4439703.971,815.176
469556.57,4439704.653,815.157
469555.943,4439705.319,815.148
469555.317,4439705.988,815.129
469554.694,4439706.661,815.125
469554.077,4439707.339,815.106
469553.455,4439708.01,815.091
469552.835,4439708.684,815.088
469552.217,4439709.357,815.059
469551.612,4439710.025,815.043
469551.009,4439710.687,815.036
469550.398,4439711.343,815.015
469549.786,4439712.007,815.013
469549.178,4439712.685,815.008
469548.576,4439713.339,815.003
469547.964,4439713.975,814.986
469547.36,4439714.625,814.992
469546.759,4439715.277,814.989
469546.152,4439715.931,814.984
469545.542,4439716.573,814.975
469544.943,4439717.22,814.973
469544.346,4439717.866,814.951
469543.762,4439718.511,814.944
469543.171,4439719.131,814.942
469542.577,4439719.759,814.939
469541.98,4439720.396,814.939
469541.379,4439721.02,814.939
469540.783,4439721.643,814.928
469540.197,4439722.26,814.926
469539.615,4439722.878,814.923
469539.033,4439723.496,814.935
469538.456,4439724.108,814.946
469537.881,4439724.718,814.961
469537.311,4439725.331,814.958
469536.732,4439725.943,814.978
469536.153,4439726.553,814.983
469535.577,4439727.159,814.979
469535.001,4439727.772,814.985
469534.425,4439728.372,814.992
469533.846,4439728.973,814.999
469533.274,4439729.56,815.005
469532.698,4439730.163,815.004
469532.118,4439730.757,815.004
469531.536,4439731.345,815.01
469530.953,4439731.933,815.011
469530.379,4439732.513,815.021
469529.795,4439733.087,815.035
469529.194,4439733.661,815.029
469528.592,4439734.232,815.041
469527.981,4439734.795,815.043
469527.378,4439735.335,815.043
469526.769,4439735.884,815.028
469526.15,4439736.423,815.036
469525.528,4439736.961,815.047
469524.905,4439737.496,815.039
469524.277,4439738.025,815.039
469523.639,4439738.538,815.052
469523.014,4439739.04,815.054
469522.373,4439739.545,815.057
469521.717,4439740.031,815.064
469521.048,4439740.518,815.068
469520.378,4439740.996,815.068
469519.712,4439741.461,815.072
469519.047,4439741.909,815.077
469518.366,4439742.369,815.08
469517.676,4439742.812,815.095
469516.981,4439743.245,815.09
469516.279,4439743.677,815.07
469515.576,4439744.1,815.063
469514.871,4439744.502,815.064
469514.163,4439744.894,815.056
469513.444,4439745.292,815.048
469512.714,4439745.679,815.042
469511.979,4439746.047,815.036
469511.246,4439746.401,815.023
469510.508,4439746.746,815.012
469509.766,4439747.083,815.01
469509.01,4439747.404,815.015
469508.252,4439747.726,815.008
469507.487,4439748.037,815.009
469506.72,4439748.336,814.989
469505.946,4439748.622,814.985
469505.173,4439748.892,814.985
469504.396,4439749.154,814.969
469503.608,4439749.393,814.968
469502.817,4439749.624,814.97
469502.03,4439749.838,814.974
469501.239,4439750.045,814.958
469500.43,4439750.228,814.963
469499.613,4439750.401,814.961
469498.796,4439750.549,814.961
469497.989,4439750.681,814.948
469497.188,4439750.796,814.943
469496.369,4439750.897,814.945
469495.549,4439750.986,814.962
469494.719,4439751.057,814.959
469493.897,4439751.109,814.942
469493.081,4439751.13,814.964
469492.257,4439751.143,814.969
469491.439,4439751.133,814.963
469490.61,4439751.118,814.969
469489.777,4439751.078,814.963
469488.954,4439751.029,814.971
469488.125,4439750.957,814.975
469487.293,4439750.874,814.967
469486.471,4439750.765,814.996
469485.645,4439750.646,814.976
469484.82,4439750.523,814.97
469484.009,4439750.384,814.965
469483.184,4439750.229,814.957
469482.355,4439750.063,814.952
469481.53,4439749.87,814.96
469480.717,4439749.664,814.954
469479.907,4439749.45,814.948
469479.1,4439749.228,814.965
469478.294,4439748.964,814.953
469477.476,4439748.703,814.982
469476.673,4439748.399,814.952
469475.874,4439748.122,814.948
469475.086,4439747.794,814.916
469474.297,4439747.454,814.939
469473.516,4439747.102,814.921
469472.742,4439746.747,814.891
469471.982,4439746.343,814.927
469471.217,4439745.956,814.896
469470.446,4439745.54,814.883
469469.689,4439745.092,814.876
469468.941,4439744.641,814.854
469468.186,4439744.195,814.854
469467.444,4439743.734,814.838
469466.711,4439743.254,814.813
469465.983,4439742.763,814.795
469465.252,4439742.269,814.797
469464.529,4439741.746,814.783
469463.814,4439741.206,814.75
469463.087,4439740.681,814.747
469462.38,4439740.13,814.744
469461.661,4439739.604,814.73
469460.946,4439739.071,814.706
469460.232,4439738.507,814.687
469459.515,4439737.953,814.691
469458.803,4439737.41,814.656
469458.082,4439736.861,814.63
469457.364,4439736.297,814.613
469456.653,4439735.729,814.597
469455.95,4439735.147,814.58
469455.242,4439734.567,814.547
469454.56,4439733.929,814.62
469453.853,4439733.339,814.584
469453.14,4439732.794,814.507
469452.432,4439732.203,814.484
469451.722,4439731.606,814.463
469451.03,4439730.962,814.487
469450.336,4439730.382,814.468
469449.634,4439729.788,814.462
469448.926,4439729.184,814.46
469448.223,4439728.565,814.441
469447.52,4439727.949,814.421
469446.827,4439727.332,814.399
469446.139,4439726.723,814.37
469445.457,4439726.103,814.353
469444.768,4439725.488,814.334
469444.075,4439724.864,814.318
469443.382,4439724.238,814.313
469442.705,4439723.617,814.286
469442.016,4439722.996,814.251
469441.323,4439722.401,814.193
469440.641,4439721.776,814.167
469439.974,4439721.159,814.139
469439.289,4439720.549,814.128
469438.611,4439719.928,814.107
469437.936,4439719.297,814.094
469437.255,4439718.682,814.073
469436.58,4439718.038,814.094
469435.9,4439717.411,814.079
469435.22,4439716.775,814.052
469434.541,4439716.149,814.033
469433.866,4439715.521,814.011
469433.192,4439714.889,813.983
469432.508,4439714.253,813.96
469431.827,4439713.626,813.938
469431.148,4439712.993,813.911
469430.467,4439712.36,813.889
469429.779,4439711.723,813.875
469429.086,4439711.094,813.848
469428.395,4439710.45,813.83
469427.714,4439709.808,813.807
469427.023,4439709.183,813.784
469426.324,4439708.551,813.767
469425.631,4439707.908,813.748
469424.933,4439707.269,813.736
469424.233,4439706.638,813.714
469423.535,4439706.005,813.694
469422.834,4439705.368,813.681
469422.135,4439704.731,813.659
469421.437,4439704.086,813.638
469420.733,4439703.435,813.62
469420.04,4439702.784,813.596
469419.354,4439702.141,813.569
469418.66,4439701.493,813.545
469417.955,4439700.839,813.529
469417.255,4439700.183,813.512
469416.565,4439699.535,813.496
469415.872,4439698.886,813.476
469415.168,4439698.234,813.469
469414.468,4439697.58,813.444
469413.765,4439696.921,813.43
469413.065,4439696.268,813.411
469412.366,4439695.62,813.392
469411.661,4439694.962,813.366
469410.959,4439694.3,813.356
469410.268,4439693.636,813.322
469409.576,4439692.98,813.304
469408.877,4439692.323,813.287
469408.178,4439691.662,813.264
469407.481,4439691,813.245
469406.792,4439690.336,813.214
469406.094,4439689.678,813.194
469405.4,4439689.012,813.176
469404.712,4439688.346,813.149
469404.018,4439687.676,813.124
469403.322,4439687.015,813.109
469402.638,4439686.347,813.079
469401.942,4439685.688,813.069
469401.246,4439685.024,813.056
469400.546,4439684.352,813.03
469399.851,4439683.68,813.009
469399.161,4439683.024,812.976
469398.475,4439682.36,812.958
469397.776,4439681.7,812.934
469397.076,4439681.028,812.921
469396.381,4439680.368,812.903
469395.691,4439679.707,812.88
469394.993,4439679.051,812.86
469394.295,4439678.396,812.848
469393.601,4439677.734,812.821
469392.907,4439677.07,812.806
469392.215,4439676.417,812.778
469391.524,4439675.757,812.752
469390.83,4439675.1,812.733
469390.139,4439674.439,812.704
469389.441,4439673.776,812.683
469388.743,4439673.122,812.645
469388.061,4439672.465,812.625
469387.369,4439671.817,812.596
469386.678,4439671.166,812.572
469385.983,4439670.51,812.555
469385.291,4439669.851,812.535
469384.589,4439669.194,812.507
469383.891,4439668.527,812.473
469383.194,4439667.871,812.436
469382.502,4439667.224,812.406
469381.815,4439666.578,812.381
469381.12,4439665.935,812.36
469380.424,4439665.288,812.351
469379.734,4439664.634,812.322
469379.033,4439663.972,812.307
469378.329,4439663.336,812.278
469377.641,4439662.679,812.255
469376.954,4439662.036,812.247
469376.252,4439661.391,812.229
469375.553,4439660.743,812.215
469374.86,4439660.096,812.186
469374.171,4439659.445,812.16
469373.482,4439658.802,812.153
469372.795,4439658.166,812.145
469372.116,4439657.53,812.123
469371.421,4439656.879,812.127
469370.73,4439656.232,812.118
469370.033,4439655.592,812.093
469369.341,4439654.947,812.061
469368.653,4439654.302,812.038
469367.973,4439653.666,812.02
469367.293,4439653.035,812
469366.613,4439652.399,811.987
469365.925,4439651.751,811.984
469365.241,4439651.114,811.973
469364.562,4439650.472,811.951
469363.868,4439649.832,811.934
469363.178,4439649.188,811.912
469362.494,4439648.55,811.89
469361.809,4439647.916,811.868
469361.119,4439647.284,811.847
469360.433,4439646.647,811.836
469359.749,4439646.01,811.825
469359.059,4439645.369,811.801
469358.363,4439644.734,811.785
