s,g
4923.6172629157,0.024
4934.0575694246,0.025
4943.2771138819,0.025
4953.7174203908,0.026
4963.915459418,0.027
4973.4022923985,0.028
4983.6003314257,0.028
4994.0406379346,0.029
5003.2601823919,0.029
5013.7004889008,0.029
5023.898527928,0.028
5034.0965669552,0.028
5043.5833999357,0.027
5053.7814389629,0.026
5063.9794779901,0.024
5073.1990224474,0.023
5083.6393289563,0.021
5093.8373679835,0.02
5104.0354070106,0.018
5113.2549514679,0.017
5123.4529904951,0.016
5133.6510295223,0.014
5143.8490685495,0.013
5153.33590153,0.011
5163.5339405572,0.009
5173.7319795844,0.006
5183.9300186115,0.004
5193.1495630688,0.001
5203.347602096,-0.002
5213.7879086049,-0.004
5223.2747415854,-0.007
5233.7150480944,-0.009
5242.9345925516,-0.011
5253.3748990606,-0.012
5263.8152055695,-0.014
5273.30203855,-0.015
5283.1508963518,-0.016
5292.9997541536,-0.016
5302.8486119554,-0.017
5313.6189415696,-0.017
5323.4677993714,-0.018
5332.9017805035,-0.018
5343.1974106445,-0.019
5353.4930407855,-0.019
5362.9270219175,-0.02
5373.2226520585,-0.021
5382.6566331906,-0.022
5393.4732870169,-0.023
5403.4732870169,-0.023
5413.4732870169,-0.024
5422.907268149,-0.024
5432.907268149,-0.024
5442.907268149,-0.023
5452.907268149,-0.023
5462.907268149,-0.022
5472.907268149,-0.021
5482.907268149,-0.019
5492.907268149,-0.018
5502.907268149,-0.016
5512.907268149,-0.014
5522.907268149,-0.011
5533.5374139617,-0.009
5543.5374139617,-0.006
5553.5374139617,-0.003
5562.9713950938,0
5572.9713950938,0.003
5582.9713950938,0.006
5592.9713950938,0.008
5602.9713950938,0.011
5612.9713950938,0.013
5622.9713950938,0.015
5632.1909395511,0.017
5642.8210853638,0.018
5652.8210853638,0.02
5662.8210853638,0.021
5672.8210853638,0.022
5682.8210853638,0.022
5692.8210853638,0.023
5702.8210853638,0.023
5712.2550664959,0.023
5722.2550664959,0.023
5732.8852123086,0.022
5742.1047567659,0.022
5752.9214105923,0.022
5762.3553917244,0.022
5772.3553917244,0.022
5782.6510218653,0.023
5792.0850029974,0.023
5802.3806331384,0.024
5812.3806331384,0.024
5822.2294909402,0.024
5832.5251210812,0.023
5842.373978883,0.023
5852.669609024,0.022
5862.5184668257,0.021
5872.3673246275,0.019
5882.6629547685,0.018
5892.5118125703,0.016
5902.3606703721,0.014
5912.2095281739,0.011
5922.9798577882,0.009
5932.82871559,0.006
5942.3155485705,0.004
5952.1644063723,0.002
5962.0132641741,0
5971.8621219759,-0.001
5982.6324515901,-0.003
5992.4813093919,-0.004
6002.3301671937,-0.005
6012.1790249955,-0.005
6022.0278827973,-0.006
6031.8767405991,-0.006
6041.7255984009,-0.006
6052.4959280152,-0.006
6061.9827609957,-0.005
6071.8316187975,-0.005
6082.2719253064,-0.004
6092.1207831082,-0.003
6101.96964091,-0.001
6111.8184987118,0
6121.6673565136,0.002
6132.4376861279,0.004
6142.2865439297,0.007
6152.4845829568,0.009
6161.7041274141,0.011
6171.9021664413,0.012
6181.9520420624,0.014
6192.0019176836,0.015
6202.1999567107,0.016
6212.2498323319,0.016
6222.299707953,0.017
6232.299707953,0.017
6242.3495835741,0.017
6251.4049687122,0.017
6261.4548443334,0.017
6271.5047199545,0.016
6281.5545955756,0.016
6291.7526346028,0.015
6301.8025102239,0.014
6312.0005492511,0.013
6321.2200937084,0.011
6331.6604002173,0.01
6341.8584392445,0.008
6351.345272225,0.006
6361.7855787339,0.003
6371.9836177611,0.001
6381.2031622184,-0.002
6391.4012012456,-0.004
6401.5992402728,-0.006
6411.7972792999,-0.007
6421.9953183271,-0.009
6431.2148627844,-0.01
6441.4129018116,-0.011
6451.4129018116,-0.011
6461.4627774327,-0.012
6471.5126530538,-0.012
6481.5126530538,-0.012
6491.562528675,-0.012
6501.6124042961,-0.012
6511.6124042961,-0.011
6521.6622799172,-0.011
6530.8818243745,-0.011
6541.3221308834,-0.011
6550.8089638639,-0.011
6561.2492703728,-0.01
6571.6895768817,-0.01
6581.1764098622,-0.009
6591.6167163712,-0.008
6601.1035493517,-0.007
6611.5438558606,-0.006
6621.0306888411,-0.004
6630.8795466429,-0.003
6641.3198531518,-0.001
6651.1687109536,0
6661.0175687554,0.002
6670.8664265572,0.003
6681.3067330661,0.005
6691.1555908679,0.007
6701.0044486697,0.009
6710.8533064715,0.012
6721.2936129804,0.014
6731.1424707822,0.017
6740.991328584,0.019
6750.8401863858,0.022
6761.2804928947,0.024
6771.1293506965,0.026
6780.9782084983,0.028
6790.8270663001,0.029
6801.267372809,0.031
6811.1162306108,0.032
6820.6030635913,0.033
6831.3733932055,0.033
6840.860226186,0.034
6850.7090839878,0.034
6861.4794136021,0.034
6870.9662465826,0.033
6880.8151043844,0.033
6891.2554108933,0.032
6901.1042686951,0.031
6911.3998988361,0.029
6921.2487566379,0.028
6931.0976144397,0.026
6940.9464722415,0.024
6950.7953300433,0.021
6961.0909601843,0.019
6970.9398179861,0.016
6980.7886757879,0.013
6991.0843059289,0.011
7000.5182870609,0.008
7010.8139172019,0.006
7020.247898334,0.004
7030.5435284749,0.003
7041.3601823013,0.001
7050.7941634334,0
7061.0897935744,-0.001
7070.5237747064,-0.002
7080.5237747064,-0.002
7090.5237747064,-0.003
7100.8194048474,-0.003
7110.8194048474,-0.003
7120.8194048474,-0.002
7130.8194048474,-0.002
7140.2533859795,-0.001
7150.2533859795,0
7160.2533859795,0.001
7170.8835317922,0.002
7180.1030762495,0.002
7190.7332220622,0.003
7200.7332220622,0.003
7210.6327169989,0.004
7220.6327169989,0.004
7230.5322119355,0.004
7240.5322119355,0.003
7250.4317068721,0.003
7260.3312018087,0.003
7270.2306967453,0.004
7280.1301916819,0.004
7290.7603374946,0.005
7300.6598324313,0.006
7310.5593273679,0.007
7320.4588223045,0.007
7330.3583172411,0.008
7340.3583172411,0.008
7350.3583172411,0.008
7360.2578121777,0.008
7370.2578121777,0.008
7380.2578121777,0.009
7390.8879579904,0.009
7400.8879579904,0.01
7410.1075024477,0.011
7420.1075024477,0.012
7430.1075024477,0.013
7440.7376482605,0.015
7450.7376482605,0.016
7459.9571927178,0.017
7470.7738465442,0.018
7480.7738465442,0.018
7490.7738465442,0.019
7500.2078276762,0.019
7510.2078276762,0.019
7520.2078276762,0.02
7530.2078276762,0.02
7540.2078276762,0.02
7550.2078276762,0.019
7559.6418088083,0.019
7569.6418088083,0.019
7580.4584626347,0.018
7589.678007092,0.018
7599.6780070919,0.017
7609.6780070919,0.017
7620.3081529047,0.017
7630.3081529047,0.017
7640.3081529047,0.017
7650.3081529047,0.017
7659.527697362,0.016
7670.1578431747,0.016
7680.1578431747,0.015
7690.0573381113,0.015
7699.9568330479,0.015
7709.8563279845,0.016
7719.7558229212,0.016
7729.6553178578,0.016
