s,z
4254.5299832256,768.3742525554
4264.0168162061,768.4121998873
4274.3124463471,768.4430867777
4285.0827759614,768.4753977666
4294.9316337632,768.4950954822
4304.780491565,768.50494434
4314.6293493668,768.4950954822
4324.4782071686,768.4753977666
4334.7738373095,768.434215246
4344.6226951113,768.384970957
4354.4715529131,768.3160289524
4364.3204107149,768.23723809
4374.1692685167,768.1485983697
4384.0181263185,768.0599586495
4393.8669841203,767.9614700715
4404.1626142613,767.8585137701
4414.9329438756,767.7400401443
4424.7818016774,767.6218538507
4434.6306594792,767.4839698415
4444.1174924597,767.3416673468
4454.5577989686,767.1641821361
4464.4066567704,766.9770538379
4473.8934897509,766.7778303453
4484.3337962598,766.5481436021
4493.8206292403,766.3204596106
4504.2609357492,766.0594519479
4513.7477687297,765.8127942904
4524.1880752386,765.5309060146
4534.6283817475,765.2490177389
4543.8479262048,764.9908704941
4554.2882327137,764.6985419118
4564.4862717409,764.4129968191
4573.9731047214,764.1568523286
4584.1711437486,763.8815052749
4594.6114502575,763.6100573056
4603.8309947148,763.3795686942
4614.029033742,763.1450137966
4624.4693402509,762.9153270534
4633.6888847082,762.7309361642
4643.8869237354,762.5473714617
4654.0849627626,762.3842028373
4664.5252692715,762.2380385462
4673.7448137288,762.1366235572
4683.942852756,762.0448412059
4694.3831592649,761.9821993669
4703.6027037222,761.9545407335
4713.8007427494,761.9545407335
4723.9987817765,761.9851348506
4734.4390882855,762.0477766896
4743.6586327427,762.1215330453
4753.8566717699,762.2337114746
4764.0547107971,762.3662859819
4773.5415437776,762.5085884766
4783.7395828048,762.6819551401
4793.937621832,762.8655198426
4804.3779283409,763.0743259728
4813.5974727982,763.2679364064
4823.7955118254,763.492293265
4833.9935508526,763.7166501236
4844.4338573615,763.9567771733
4853.6534018188,764.1688266958
4863.851440846,764.4135796324
4874.0494798731,764.6583325691
4883.5363128536,764.8860165606
4893.7343518808,765.1307694973
4903.932390908,765.3755224339
4913.4192238885,765.6032064255
4923.6172629157,765.8479593621
4934.0575694246,766.1089670248
4943.2771138819,766.3394556363
4953.7174203908,766.6109036055
4963.915459418,766.8862506592
4973.4022923985,767.1518819827
4983.6003314257,767.4374270754
4994.0406379346,767.7401959642
5003.2601823919,768.0075627535
5013.7004889008,768.3103316422
5023.898527928,768.595876735
5034.0965669552,768.8814218277
5043.5833999357,769.1375663182
5053.7814389629,769.4027153329
5063.9794779901,769.6474682696
5073.1990224474,769.8595177921
5083.6393289563,770.0787642288
5093.8373679835,770.2827250093
5104.0354070106,770.4662897118
5113.2549514679,770.6230219676
5123.4529904951,770.786190592
5133.6510295223,770.9289631384
5143.8490685495,771.0615376458
5153.33590153,771.1658928085
5163.5339405572,771.2576751598
5173.7319795844,771.318863394
5183.9300186115,771.3596555501
5193.1495630688,771.3688750945
5203.347602096,771.3484790165
5213.7879086049,771.3067177904
5223.2747415854,771.2403099596
5233.7150480944,771.146347201
5242.9345925516,771.044932212
5253.3748990606,770.9196485339
5263.8152055695,770.7734842427
5273.30203855,770.631181748
5283.1508963518,770.4736000232
5292.9997541536,770.3160182984
5302.8486119554,770.1485877157
5313.6189415696,769.9654921123
5323.4677993714,769.7882126719
5332.9017805035,769.6184010115
5343.1974106445,769.4227840388
5353.4930407855,769.2271670661
5362.9270219175,769.0384874435
5373.2226520585,768.8222792105
5382.6566331906,768.6147316256
5393.4732870169,768.3659485876
5403.4732870169,768.1359485876
5413.4732870169,767.8959485876
5422.907268149,767.6695330404
5432.907268149,767.4295330404
5442.907268149,767.1995330404
5452.907268149,766.9695330404
5462.907268149,766.7495330404
5472.907268149,766.5395330404
5482.907268149,766.3495330404
5492.907268149,766.1695330404
5502.907268149,766.0095330404
5512.907268149,765.8695330404
5522.907268149,765.7595330404
5533.5374139617,765.6638617281
5543.5374139617,765.6038617281
5553.5374139617,765.5738617281
5562.9713950938,765.5738617281
5572.9713950938,765.6038617281
5582.9713950938,765.6638617281
