y,x,z
4503746.355,426282.375,948.038
4503746.273,426284.545,948.017
4503746.195,426286.72,947.998
4503746.124,426288.892,947.967
4503746.049,426291.059,947.941
4503745.981,426293.233,947.916
4503745.914,426295.407,947.898
4503745.85,426297.585,947.878
4503745.788,426299.761,947.85
4503745.728,426301.933,947.819
4503745.672,426304.111,947.786
4503745.617,426306.285,947.755
4503745.565,426308.457,947.731
4503745.519,426310.631,947.71
4503745.474,426312.812,947.692
4503745.43,426314.988,947.661
4503745.389,426317.166,947.622
4503745.35,426319.343,947.586
4503745.31,426321.521,947.545
4503745.274,426323.694,947.515
4503745.244,426325.868,947.48
4503745.216,426328.047,947.456
4503745.192,426330.227,947.428
4503745.17,426332.406,947.395
4503745.15,426334.585,947.353
4503745.151,426336.758,947.333
4503745.134,426338.932,947.303
4503745.122,426341.111,947.288
4503745.108,426343.292,947.27
4503745.1,426345.471,947.244
4503745.098,426347.644,947.208
4503745.097,426349.822,947.179
4503745.102,426352,947.15
4503745.107,426354.175,947.134
4503745.105,426356.352,947.105
4503745.111,426358.528,947.081
4503745.125,426360.704,947.049
4503745.142,426362.876,947.015
4503745.167,426365.053,946.997
4503745.19,426367.229,946.973
4503745.217,426369.406,946.939
4503745.245,426371.577,946.907
4503745.278,426373.75,946.869
4503745.313,426375.923,946.841
4503745.355,426378.095,946.804
4503745.396,426380.264,946.767
4503745.438,426382.434,946.743
4503745.483,426384.604,946.711
4503745.531,426386.774,946.678
4503745.578,426388.942,946.653
4503745.644,426391.108,946.623
4503745.708,426393.272,946.595
4503745.771,426395.443,946.571
4503745.84,426397.609,946.544
4503745.908,426399.771,946.508
4503745.981,426401.935,946.481
4503746.056,426404.098,946.455
4503746.137,426406.259,946.426
4503746.222,426408.416,946.398
4503746.305,426410.572,946.373
4503746.396,426412.735,946.345
4503746.483,426414.892,946.317
4503746.574,426417.054,946.282
4503746.671,426419.201,946.246
4503746.762,426421.353,946.207
4503746.856,426423.509,946.183
4503746.958,426425.66,946.156
4503747.054,426427.807,946.129
4503747.155,426429.956,946.104
4503747.254,426432.108,946.082
4503747.358,426434.255,946.047
4503747.464,426436.398,946.019
4503747.569,426438.543,945.988
4503747.674,426440.684,945.957
4503747.78,426442.814,945.939
4503747.891,426444.955,945.915
4503748.001,426447.093,945.89
4503748.112,426449.234,945.853
4503748.228,426451.364,945.819
4503748.341,426453.501,945.792
4503748.46,426455.636,945.764
4503748.581,426457.765,945.734
4503748.71,426459.891,945.71
4503748.832,426462.031,945.68
4503748.959,426464.156,945.64
4503749.086,426466.279,945.597
4503749.222,426468.399,945.569
4503749.355,426470.525,945.541
4503749.492,426472.645,945.516
4503749.632,426474.761,945.493
4503749.777,426476.88,945.473
4503749.924,426478.999,945.455
4503750.069,426481.112,945.423
4503750.202,426483.209,945.392
4503750.35,426485.321,945.356
4503750.511,426487.43,945.338
4503750.665,426489.534,945.313
4503750.827,426491.641,945.283
4503750.989,426493.743,945.255
4503751.154,426495.845,945.227
4503751.319,426497.946,945.199
4503751.484,426500.04,945.164
4503751.655,426502.137,945.137
4503751.82,426504.235,945.11
4503751.989,426506.324,945.085
4503752.158,426508.414,945.053
4503752.322,426510.499,945.026
4503752.496,426512.588,945.004
4503752.668,426514.674,944.967
4503752.836,426516.755,944.94
4503753.011,426518.837,944.917
4503753.182,426520.917,944.896
4503753.35,426522.992,944.878
4503753.519,426525.065,944.86
4503753.708,426527.138,944.816
4503753.888,426529.208,944.79
4503754.064,426531.276,944.756
4503754.242,426533.335,944.715
4503754.416,426535.393,944.688
4503754.595,426537.452,944.673
4503754.778,426539.511,944.659
4503754.959,426541.568,944.636
4503755.148,426543.617,944.616
4503755.321,426545.662,944.582
4503755.501,426547.709,944.561
4503755.674,426549.75,944.531
4503755.855,426551.793,944.512
4503756.006,426553.833,944.442
4503756.174,426555.86,944.399
4503756.34,426557.891,944.363
4503756.511,426559.932,944.331
4503756.683,426561.966,944.302
4503756.854,426563.987,944.27
4503757.026,426566.009,944.234
4503757.197,426568.034,944.207
4503757.368,426570.061,944.172
4503757.541,426572.081,944.145
4503757.714,426574.101,944.11
4503757.881,426576.122,944.069
4503758.049,426578.14,944.032
4503758.22,426580.153,943.999
4503758.38,426582.168,943.971
4503758.548,426584.179,943.938
4503758.717,426586.188,943.908
4503758.884,426588.198,943.879
4503759.054,426590.206,943.847
4503759.225,426592.216,943.819
4503759.392,426594.218,943.788
4503759.564,426596.221,943.758
4503759.733,426598.221,943.729
4503760.072,426602.218,943.678
4503760.072,426602.218,943.678
4503760.248,426604.214,943.652
4503760.419,426606.203,943.621
4503760.591,426608.196,943.59
4503760.763,426610.187,943.57
4503760.933,426612.172,943.548
4503761.107,426614.148,943.518
4503761.289,426616.127,943.484
4503761.467,426618.115,943.461
4503761.635,426620.112,943.44
4503761.807,426622.099,943.408
4503761.983,426624.079,943.374
4503762.158,426626.056,943.341
4503762.335,426628.035,943.308
4503762.508,426630.01,943.281
4503762.687,426631.98,943.255
4503762.863,426633.951,943.229
4503763.039,426635.918,943.21
4503763.215,426637.887,943.186
4503763.391,426639.853,943.165
4503763.565,426641.818,943.142
4503763.739,426643.78,943.118
4503763.909,426645.739,943.083
4503764.085,426647.696,943.063
4503764.26,426649.654,943.045
4503764.434,426651.611,943.025
4503764.606,426653.563,943.003
4503764.782,426655.515,942.977
4503764.954,426657.466,942.952
4503765.129,426659.414,942.933
4503765.301,426661.362,942.907
4503765.473,426663.308,942.882
4503765.641,426665.253,942.845
4503765.813,426667.195,942.816
4503765.974,426669.141,942.784
4503766.144,426671.078,942.757
4503766.317,426673.018,942.73
4503766.488,426674.953,942.706
4503766.658,426676.889,942.676
4503766.828,426678.819,942.645
4503766.996,426680.752,942.616
4503767.165,426682.683,942.593
4503767.331,426684.61,942.571
4503767.502,426686.537,942.549
4503767.67,426688.469,942.519
4503767.835,426690.389,942.484
4503768,426692.306,942.456
4503768.172,426694.228,942.438
4503768.341,426696.146,942.417
4503768.507,426698.063,942.394
4503768.671,426699.979,942.365
4503768.836,426701.893,942.33
4503769.003,426703.8,942.299
4503769.174,426705.709,942.271
4503769.338,426707.612,942.249
4503769.504,426709.518,942.218
4503769.667,426711.419,942.195
4503769.83,426713.316,942.171
4503769.998,426715.215,942.146
4503770.159,426717.108,942.127
4503770.322,426718.999,942.109
4503770.486,426720.888,942.094
4503770.649,426722.776,942.066
4503770.812,426724.664,942.044
4503770.977,426726.552,942.018
4503771.139,426728.432,941.988
4503771.303,426730.312,941.967
4503771.467,426732.2,941.937
4503771.626,426734.074,941.904
4503771.787,426735.953,941.887
4503771.953,426737.828,941.863
4503772.115,426739.705,941.823
4503772.278,426741.583,941.795
4503772.455,426743.472,941.711
4503772.626,426745.342,941.682
4503772.792,426747.216,941.651
4503772.951,426749.083,941.629
4503773.117,426750.944,941.598
4503773.287,426752.814,941.57
4503773.449,426754.678,941.546
4503773.617,426756.539,941.525
4503773.779,426758.395,941.489
4503773.944,426760.254,941.472
4503774.112,426762.111,941.446
4503774.274,426763.964,941.423
4503774.438,426765.82,941.401
4503774.604,426767.672,941.38
4503774.769,426769.519,941.352
4503774.932,426771.372,941.332
4503775.096,426773.219,941.314
4503775.258,426775.061,941.288
4503775.421,426776.906,941.272
4503775.582,426778.751,941.253
4503775.742,426780.593,941.233
4503776.065,426784.27,941.199
4503776.377,426787.95,941.155
4503776.377,426787.95,941.155
4503776.377,426787.95,941.155
4503776.535,426789.779,941.131
4503776.694,426791.607,941.109
4503776.847,426793.444,941.09
4503776.996,426795.284,941.071
4503777.147,426797.116,941.048
4503777.302,426798.939,941.027
4503777.45,426800.765,941.005
4503777.599,426802.595,940.985
4503777.748,426804.421,940.965
4503777.896,426806.243,940.938
4503778.042,426808.064,940.909
4503778.187,426809.888,940.88
4503778.326,426811.708,940.857
4503778.474,426813.529,940.822
4503778.623,426815.34,940.806
4503778.772,426817.154,940.791
4503778.916,426818.97,940.777
4503779.06,426820.777,940.767
4503779.214,426822.591,940.756
4503779.367,426824.4,940.745
4503779.515,426826.208,940.738
4503779.668,426828.022,940.731
4503779.819,426829.831,940.72
4503779.97,426831.637,940.707
4503780.123,426833.446,940.693
4503780.273,426835.252,940.681
4503780.428,426837.052,940.667
4503780.587,426838.86,940.667
4503780.743,426840.668,940.665
4503780.9,426842.478,940.656
4503781.059,426844.287,940.641
4503781.215,426846.095,940.632
4503781.373,426847.909,940.629
4503781.532,426849.724,940.619
4503781.69,426851.532,940.611
4503781.85,426853.345,940.608
4503782.01,426855.157,940.611
4503782.175,426856.975,940.616
4503782.339,426858.784,940.624
4503782.498,426860.6,940.635
4503782.663,426862.417,940.648
4503782.824,426864.234,940.664
4503782.991,426866.055,940.681
4503783.158,426867.876,940.682
4503783.325,426869.688,940.693
4503783.493,426871.506,940.708
4503783.661,426873.332,940.718
4503783.826,426875.149,940.728
4503783.995,426876.968,940.736
4503784.167,426878.786,940.745
4503784.338,426880.607,940.76
4503784.51,426882.432,940.772
4503784.684,426884.252,940.773
4503784.856,426886.067,940.785
4503785.035,426887.89,940.803
4503785.209,426889.714,940.819
4503785.384,426891.537,940.83
4503785.559,426893.359,940.837
4503785.732,426895.182,940.843
4503785.91,426897.007,940.858
4503786.088,426898.837,940.868
4503786.264,426900.666,940.877
4503786.445,426902.492,940.87
4503786.62,426904.323,940.876
4503786.796,426906.155,940.882
4503786.972,426907.988,940.891
4503787.148,426909.821,940.897
4503787.324,426911.658,940.903
4503787.5,426913.491,940.916
4503787.677,426915.33,940.927
4503787.854,426917.164,940.943
4503788.029,426918.999,940.952
4503788.203,426920.835,940.966
4503788.379,426922.668,940.978
4503788.553,426924.5,940.992
4503788.725,426926.331,941.002
4503788.901,426928.158,941.012
4503789.077,426929.988,941.015
4503789.255,426931.809,941.034
4503789.441,426933.63,941.043
4503789.626,426935.453,941.06
4503789.813,426937.27,941.068
4503789.995,426939.084,941.075
4503790.176,426940.892,941.074
4503790.361,426942.699,941.084
4503790.549,426944.505,941.099
4503790.738,426946.307,941.107
4503790.927,426948.102,941.126
4503791.119,426949.897,941.136
4503791.311,426951.689,941.151
4503791.505,426953.476,941.165
4503791.699,426955.262,941.175
4503791.894,426957.046,941.185
4503792.286,426960.6,941.204
4503792.286,426960.6,941.204
4503792.485,426962.373,941.212
4503792.683,426964.141,941.219
4503792.884,426965.907,941.233
4503793.089,426967.668,941.238
4503793.493,426971.192,941.27
4503793.493,426971.192,941.27
4503793.699,426972.946,941.277
4503794.118,426976.446,941.289
4503794.118,426976.446,941.289
4503794.327,426978.195,941.294
4503794.539,426979.943,941.306
4503801.995,427035.679,941.266
4503802.241,427037.414,941.257
4503802.494,427039.149,941.251
4503802.741,427040.89,941.25
4503802.989,427042.629,941.226
4503803.239,427044.353,941.211
4503803.5,427046.073,941.193
4503803.76,427047.797,941.191
4503804.02,427049.529,941.19
4503804.285,427051.254,941.181
4503804.547,427052.972,941.167
4503804.81,427054.684,941.14
4503805.077,427056.404,941.131
4503805.345,427058.117,941.126
4503805.611,427059.83,941.115
4503805.881,427061.54,941.105
4503806.151,427063.251,941.081
4503806.42,427064.956,941.073
4503806.686,427066.663,941.05
4503806.951,427068.368,941.043
4503807.215,427070.073,941.033
4503807.489,427071.773,941.02
4503807.757,427073.473,941.02
4503808.029,427075.176,941.008
4503808.308,427076.888,941.005
4503808.586,427078.591,940.986
4503808.861,427080.288,940.967
4503809.133,427081.987,940.965
4503809.422,427083.695,940.933
4503809.706,427085.401,940.914
4503809.987,427087.107,940.886
4503810.271,427088.811,940.855
4503810.56,427090.519,940.823
4503810.853,427092.223,940.799
4503811.151,427093.935,940.78
4503811.443,427095.647,940.756
4503811.744,427097.361,940.716
4503812.043,427099.072,940.688
4503812.346,427100.786,940.665
4503812.651,427102.503,940.64
4503812.956,427104.221,940.622
4503813.264,427105.934,940.589
4503813.571,427107.65,940.565
4503813.881,427109.371,940.536
4503814.19,427111.09,940.514
4503814.811,427114.534,940.456
4503814.811,427114.534,940.456
4503815.12,427116.257,940.431
4503815.434,427117.977,940.407
4503815.744,427119.698,940.378
4503816.677,427124.859,940.293
4503816.677,427124.859,940.293
4503816.677,427124.859,940.293
4503816.989,427126.578,940.257
4503817.303,427128.298,940.226
4503817.615,427130.013,940.192
4503817.935,427131.727,940.162
4503818.253,427133.443,940.137
4503818.567,427135.162,940.112
4503818.883,427136.88,940.079
4503819.199,427138.596,940.042
4503819.517,427140.31,939.999
4503819.838,427142.029,939.966
4503820.162,427143.743,939.944
4503820.5,427145.459,939.939
4503820.813,427147.175,939.89
4503821.136,427148.898,939.853
4503821.463,427150.615,939.822
4503821.791,427152.34,939.783
4503822.118,427154.062,939.75
4503822.442,427155.788,939.707
4503822.771,427157.509,939.67
4503823.101,427159.233,939.632
4503823.434,427160.964,939.606
4503823.756,427162.696,939.576
4503824.078,427164.434,939.541
4503824.395,427166.175,939.505
4503824.719,427167.917,939.465
4503825.038,427169.659,939.432
4503825.355,427171.405,939.405
4503825.667,427173.155,939.37
4503825.984,427174.911,939.335
4503826.297,427176.664,939.297
4503826.605,427178.416,939.253
4503826.919,427180.174,939.214
4503827.226,427181.932,939.177
4503827.541,427183.683,939.139
4503827.849,427185.436,939.102
4503828.16,427187.192,939.074
4503828.468,427188.952,939.048
4503828.759,427190.713,938.973
4503829.067,427192.468,938.93
4503829.373,427194.218,938.896
4503829.684,427195.976,938.863
4503829.991,427197.732,938.832
4503830.294,427199.483,938.792
4503830.598,427201.233,938.758
4503830.897,427202.989,938.729
4503831.197,427204.746,938.697
4503831.492,427206.493,938.666
4503831.79,427208.242,938.645
4503832.09,427209.997,938.63
4503832.384,427211.749,938.612
4503832.676,427213.5,938.584
4503832.963,427215.249,938.552
4503833.249,427217.001,938.534
4503833.538,427218.748,938.511
4503833.824,427220.492,938.487
4503834.103,427222.239,938.468
4503834.387,427223.987,938.447
4503834.664,427225.732,938.424
4503834.939,427227.477,938.396
4503835.21,427229.22,938.366
4503835.477,427230.964,938.344
4503835.747,427232.694,938.324
4503836.01,427234.431,938.31
4503836.268,427236.177,938.303
4503836.524,427237.92,938.284
4503836.767,427239.657,938.251
4503837.004,427241.395,938.227
4503837.232,427243.133,938.206
4503837.456,427244.868,938.192
4503837.678,427246.608,938.169
4503837.893,427248.341,938.151
4503838.107,427250.072,938.131
4503838.313,427251.808,938.114
4503838.513,427253.542,938.104
4503838.709,427255.276,938.082
4503839.267,427260.457,938.037
4503839.267,427260.457,938.037
4503839.267,427260.457,938.037
4503839.445,427262.188,938.029
4503839.615,427263.911,938.016
4503839.936,427267.363,937.991
4503839.936,427267.363,937.991
4503840.089,427269.089,937.986
4503840.233,427270.821,937.974
4503840.367,427272.55,937.961
4503840.493,427274.275,937.944
4503840.614,427276.005,937.942
4503840.725,427277.739,937.929
4503840.834,427279.478,937.923
4503840.929,427281.213,937.909
4503841.017,427282.953,937.894
4503841.097,427284.694,937.875
4503841.18,427286.435,937.873
4503841.245,427288.172,937.864
4503841.311,427289.929,937.869
4503841.363,427291.691,937.853
4503841.42,427293.444,937.836
4503841.461,427295.193,937.818
4503841.499,427296.947,937.809
4503841.529,427298.711,937.809
4503841.555,427300.477,937.81
4503841.576,427302.239,937.802
4503841.59,427304.006,937.791
4503841.595,427305.773,937.787
4503841.598,427307.554,937.778
4503841.589,427309.323,937.768
4503841.588,427311.091,937.761
4503841.569,427312.871,937.762
4503841.545,427314.656,937.763
4503841.515,427316.441,937.749
4503841.48,427318.22,937.738
4503841.434,427319.996,937.725
4503841.382,427321.784,937.729
4503841.326,427323.571,937.742
4503841.264,427325.361,937.753
4503841.198,427327.149,937.76
4503841.123,427328.941,937.764
4503841.041,427330.732,937.776
4503840.956,427332.53,937.788
4503840.865,427334.324,937.791
4503840.771,427336.121,937.793
4503840.668,427337.92,937.796
4503840.559,427339.718,937.796
4503840.443,427341.517,937.803
4503840.324,427343.315,937.812
4503840.199,427345.117,937.82
4503840.065,427346.92,937.83
4503839.932,427348.725,937.845
4503839.787,427350.524,937.845
4503839.637,427352.336,937.851
4503839.472,427354.141,937.853
4503839.301,427355.946,937.854
4503839.124,427357.752,937.861
4503838.935,427359.568,937.871
4503838.741,427361.376,937.875
4503838.546,427363.184,937.874
4503838.334,427364.996,937.885
4503838.118,427366.809,937.889
4503837.896,427368.619,937.895
4503837.663,427370.433,937.904
4503837.419,427372.245,937.907
4503836.909,427375.875,937.917
4503836.909,427375.875,937.917
4503836.379,427379.506,937.932
4503836.379,427379.506,937.932
4503836.102,427381.321,937.94
4503835.813,427383.14,937.947
4503835.517,427384.958,937.952
4503835.215,427386.777,937.96
4503834.583,427390.411,937.965
4503834.583,427390.411,937.965
4503834.251,427392.235,937.975
4503833.912,427394.052,937.977
4503833.565,427395.87,937.98
4503833.213,427397.689,937.989
4503832.854,427399.509,937.995
4503832.49,427401.335,937.994
4503832.116,427403.155,937.997
4503831.736,427404.976,938.002
4503831.35,427406.796,938.011
4503830.955,427408.619,938.026
4503830.552,427410.443,938.028
4503830.145,427412.267,938.033
4503829.734,427414.086,938.034
4503829.312,427415.91,938.047
4503828.892,427417.736,938.062
4503828.464,427419.554,938.076
4503828.027,427421.38,938.078
4503827.578,427423.204,938.084
4503827.129,427425.027,938.087
4503826.67,427426.849,938.096
4503826.21,427428.675,938.105
4503825.739,427430.498,938.114
4503825.268,427432.322,938.119
4503824.784,427434.149,938.119
4503824.299,427435.973,938.128
4503823.809,427437.798,938.129
4503823.312,427439.619,938.137
4503822.801,427441.448,938.142
4503822.285,427443.273,938.142
4503821.764,427445.096,938.138
4503821.243,427446.922,938.144
4503820.711,427448.748,938.14
4503820.18,427450.575,938.14
4503819.637,427452.399,938.141
4503819.091,427454.223,938.143
4503781.983,427548.025,937.583
4503781.168,427549.815,937.564
4503780.348,427551.608,937.548
4503779.535,427553.401,937.53
4503778.724,427555.194,937.514
4503777.909,427556.991,937.498
4503777.093,427558.792,937.475
4503776.277,427560.588,937.453
4503775.467,427562.386,937.424
4503774.65,427564.189,937.399
4503773.838,427565.995,937.38
4503773.024,427567.799,937.35
4503772.214,427569.604,937.325
4503771.406,427571.416,937.298
4503770.598,427573.228,937.267
4503769.791,427575.04,937.238
4503768.992,427576.851,937.209
4503768.19,427578.671,937.184
4503767.396,427580.492,937.17
4503766.601,427582.316,937.147
4503765.81,427584.142,937.121
4503765.021,427585.97,937.101
4503764.235,427587.801,937.082
4503763.454,427589.632,937.058
4503762.675,427591.466,937.033
4503761.9,427593.307,937.006
4503761.129,427595.146,936.983
4503760.367,427596.995,936.957
4503759.606,427598.842,936.93
4503758.854,427600.689,936.903
4503758.102,427602.544,936.882
4503757.361,427604.401,936.862
4503756.62,427606.259,936.829
4503755.883,427608.125,936.802
4503755.152,427609.989,936.771
4503754.43,427611.852,936.748
4503753.71,427613.726,936.727
4503752.994,427615.601,936.701
4503752.285,427617.476,936.677
4503751.584,427619.357,936.653
4503750.894,427621.244,936.636
4503750.211,427623.13,936.62
4503749.531,427625.028,936.606
4503748.856,427626.93,936.581
4503748.19,427628.831,936.543
4503747.534,427630.732,936.501
4503746.881,427632.641,936.454
4503746.242,427634.552,936.424
4503745.608,427636.465,936.395
4503744.986,427638.385,936.371
4503744.375,427640.311,936.343
4503743.776,427642.235,936.322
4503743.186,427644.168,936.295
4503742.599,427646.108,936.271
4503742.028,427648.047,936.247
4503741.463,427649.994,936.211
4503740.91,427651.944,936.176
4503740.367,427653.892,936.151
4503739.838,427655.845,936.123
4503739.31,427657.807,936.105
4503738.794,427659.769,936.078
4503738.283,427661.732,936.049
4503737.778,427663.706,936.016
4503737.293,427665.672,935.987
4503736.816,427667.64,935.963
4503736.344,427669.622,935.938
4503735.878,427671.606,935.919
4503735.427,427673.591,935.889
4503734.983,427675.576,935.857
4503734.554,427677.565,935.825
4503734.132,427679.553,935.804
4503733.723,427681.553,935.791
4503733.312,427683.551,935.756
4503732.914,427685.55,935.729
4503732.529,427687.555,935.709
4503732.146,427689.565,935.684
4503731.776,427691.568,935.657
4503731.418,427693.579,935.62
4503731.06,427695.591,935.592
4503730.719,427697.608,935.56
4503730.387,427699.626,935.527
4503730.061,427701.645,935.492
4503729.74,427703.668,935.464
4503729.432,427705.691,935.439
4503729.129,427707.714,935.415
4503728.829,427709.739,935.384
4503728.536,427711.769,935.364
4503728.253,427713.8,935.344
4503727.981,427715.828,935.325
4503727.707,427717.863,935.305
4503727.441,427719.901,935.278
4503727.184,427721.932,935.259
4503726.935,427723.968,935.236
4503726.692,427726.008,935.215
4503726.456,427728.047,935.199
4503726.228,427730.09,935.177
4503726.006,427732.131,935.153
4503725.787,427734.17,935.128
4503725.574,427736.212,935.112
4503725.37,427738.255,935.098
4503725.176,427740.299,935.084
4503724.987,427742.345,935.074
4503724.806,427744.396,935.06
4503724.637,427746.442,935.045
4503724.473,427748.487,935.029
4503724.322,427750.539,935.022
4503724.173,427752.587,935.011
4503724.033,427754.638,934.999
4503723.899,427756.688,934.988
4503723.775,427758.738,934.978
4503723.668,427760.792,934.969
4503723.561,427762.843,934.965
4503723.461,427764.899,934.974
4503723.377,427766.952,934.963
4503723.301,427768.999,934.947
4503723.234,427771.051,934.941
4503723.174,427773.103,934.946
4503723.131,427775.152,934.95
4503723.098,427777.198,934.955
4503723.075,427779.252,934.963
4503723.056,427783.348,934.983
4503723.056,427783.348,934.983
4503723.061,427785.396,934.997
4503723.074,427787.442,935.002
4503723.096,427789.481,935.008
4503723.129,427791.522,935.019
4503723.172,427793.563,935.039
4503723.223,427795.601,935.055
4503723.361,427799.68,935.066
4503723.361,427799.68,935.066
4503723.44,427801.708,935.073
4503723.624,427805.777,935.119
4503723.624,427805.777,935.119
4503723.852,427809.83,935.16
4503723.852,427809.83,935.16
4503723.98,427811.855,935.181
4503724.118,427813.873,935.203
4503724.268,427815.892,935.229
4503724.588,427819.921,935.282
4503724.588,427819.921,935.282
4503724.763,427821.928,935.303
4503725.134,427825.959,935.355
4503725.134,427825.959,935.355
4503725.339,427827.958,935.37
4503725.548,427829.952,935.389
4503725.99,427833.969,935.468
4503725.99,427833.969,935.468
4503726.228,427835.97,935.495
4503726.472,427837.967,935.525
4503726.992,427841.964,935.589
4503726.992,427841.964,935.589
4503727.266,427843.959,935.627
4503727.837,427847.942,935.702
4503727.837,427847.942,935.702
4503728.137,427849.931,935.74
4503728.44,427851.92,935.78
4503729.081,427855.888,935.86
4503729.081,427855.888,935.86
4503729.41,427857.868,935.907
4503729.754,427859.845,935.956
4503730.101,427861.822,936.006
4503734.027,427881.441,936.514
4503734.027,427881.441,936.514
4503734.467,427883.387,936.567
4503735.365,427887.266,936.678
4503735.365,427887.266,936.678
4503735.822,427889.205,936.74
4503736.767,427893.075,936.839
4503736.767,427893.075,936.839
4503737.255,427895.001,936.88
4503737.748,427896.919,936.937
4503738.252,427898.847,936.992
4503739.284,427902.676,937.083
4503739.284,427902.676,937.083
4503739.807,427904.585,937.135
4503740.887,427908.399,937.243
4503740.887,427908.399,937.243
4503741.437,427910.3,937.294
4503741.995,427912.2,937.351
4503742.562,427914.094,937.399
4503743.141,427915.983,937.455
4503744.311,427919.755,937.581
4503744.311,427919.755,937.581
4503744.914,427921.639,937.628
4503745.514,427923.514,937.675
4503746.738,427927.261,937.78
4503746.738,427927.261,937.78
4503748.628,427932.855,937.935
4503748.628,427932.855,937.935
4503748.628,427932.855,937.935
4503751.234,427940.259,938.133
4503751.234,427940.259,938.133
4503751.234,427940.259,938.133
4503751.234,427940.259,938.133
4503751.904,427942.102,938.182
4503753.944,427947.622,938.347
4503753.944,427947.622,938.347
4503753.944,427947.622,938.347
4503754.64,427949.454,938.393
4503755.334,427951.285,938.446
4503756.743,427954.936,938.559
4503756.743,427954.936,938.559
4503758.187,427958.578,938.67
4503758.187,427958.578,938.67
4503759.648,427962.199,938.779
4503759.648,427962.199,938.779
4503760.386,427964.006,938.844
4503761.134,427965.809,938.906
4503761.886,427967.605,938.956
4503762.641,427969.398,939.017
4503764.188,427972.975,939.139
4503764.188,427972.975,939.139
4503764.97,427974.751,939.191
4503766.57,427978.301,939.302
4503766.57,427978.301,939.302
4503767.38,427980.06,939.353
4503769.029,427983.573,939.469
4503769.029,427983.573,939.469
4503770.717,427987.069,939.561
4503770.717,427987.069,939.561
4503772.435,427990.535,939.662
4503772.435,427990.535,939.662
4503773.311,427992.259,939.718
4503774.185,427993.979,939.775
4503775.072,427995.697,939.825
4503775.967,427997.413,939.879
4503776.872,427999.121,939.928
4503777.786,428000.824,939.973
4503778.701,428002.524,940.017
4503779.624,428004.221,940.061
4503780.542,428005.91,940.107
4503782.406,428009.276,940.217
4503782.406,428009.276,940.217
4503784.294,428012.635,940.315
4503784.294,428012.635,940.315
4503785.236,428014.309,940.366
4503786.186,428015.977,940.409
4503787.149,428017.642,940.469
4503788.107,428019.307,940.517
4503789.063,428020.96,940.562
4503790.031,428022.613,940.616
4503791,428024.273,940.672
4503791.97,428025.933,940.722
4503792.933,428027.588,940.767
4503793.898,428029.241,940.808
4503794.867,428030.892,940.864
4503795.842,428032.537,940.921
4503796.812,428034.183,940.974
4503797.785,428035.83,941.023
4503798.758,428037.474,941.067
4503799.734,428039.12,941.119
4503800.707,428040.762,941.17
4503801.681,428042.397,941.223
4503803.633,428045.676,941.318
4503804.611,428047.317,941.365
4503804.611,428047.317,941.365
4503807.533,428052.221,941.507
4503807.533,428052.221,941.507
4503807.533,428052.221,941.507
4503808.51,428053.857,941.557
4503810.454,428057.124,941.633
4503810.454,428057.124,941.633
4503811.429,428058.767,941.667
4503812.4,428060.404,941.7
4503813.366,428062.037,941.731
4503814.334,428063.668,941.772
4503815.306,428065.304,941.814
4503816.276,428066.942,941.86
4503817.242,428068.58,941.897
4503818.207,428070.219,941.932
4503819.173,428071.86,941.967
4503820.139,428073.496,941.998
4503821.107,428075.13,942.04
4503822.069,428076.766,942.08
4503823.038,428078.399,942.126
4503824.007,428080.026,942.159
4503824.971,428081.659,942.194
4503825.936,428083.297,942.23
4503826.901,428084.934,942.27
4503827.866,428086.567,942.3
4503828.834,428088.197,942.334
4503829.795,428089.829,942.367
4503830.767,428091.466,942.401
4503831.732,428093.098,942.428
4503832.699,428094.721,942.458
4503833.672,428096.35,942.492
4503834.646,428097.982,942.531
4503835.621,428099.613,942.569
4503836.593,428101.241,942.596
4503837.566,428102.872,942.627
4503838.539,428104.508,942.641
4503839.513,428106.142,942.663
4503840.486,428107.77,942.692
4503841.461,428109.397,942.721
4503842.437,428111.033,942.751
4503843.409,428112.666,942.771
4503844.388,428114.298,942.791
4503845.367,428115.933,942.811
4503846.345,428117.568,942.827
4503847.319,428119.195,942.836
4503848.29,428120.816,942.86
4503849.262,428122.454,942.896
4503850.24,428124.097,942.936
4503851.22,428125.739,942.96
4503852.198,428127.375,942.977
4503853.178,428129.008,942.987
4503854.155,428130.645,943.006
4503855.131,428132.286,943.035
4503856.109,428133.926,943.056
4503857.087,428135.563,943.079
4503858.07,428137.204,943.099
4503859.049,428138.846,943.109
4503860.032,428140.492,943.113
4503862,428143.766,943.137
4503862,428143.766,943.137
4503862.986,428145.411,943.158
4503863.97,428147.057,943.166
4503865.944,428150.347,943.19
4503865.944,428150.347,943.19
4503866.938,428151.991,943.192
4503867.925,428153.628,943.206
4503868.914,428155.266,943.226
4503869.909,428156.917,943.255
4503870.905,428158.569,943.269
4503871.899,428160.214,943.264
4503872.893,428161.86,943.26
4503874.889,428165.156,943.268
4503874.889,428165.156,943.268
4503875.886,428166.808,943.275
4503876.886,428168.455,943.278
4503879.883,428173.406,943.301
4503879.883,428173.406,943.301
4503879.883,428173.406,943.301
4503880.886,428175.063,943.302
4503881.879,428176.715,943.297
4503882.879,428178.372,943.297
4503883.877,428180.035,943.297
4503886.859,428185.022,943.278
4503886.859,428185.022,943.278
